ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
39084	"ENSG00000269313.5"	"MAGIX"	chrX	+	49164907	49165090	49163931	49164789	49165189	49165361	39084	2,5,2	1,2,1	3,8,5	0,0,0	272	89	3.308897849e-05	0.000411229748738	0.396,0.45,0.396	1.0,1.0,1.0	-0.586
17316	"ENSG00000133313.14"	"CNDP2"	chr18	+	74497508	74497726	74496371	74496431	74499936	74500033	17316	46,43,9	69,72,40	18,13,41	13,7,8	307	89	3.31657815167e-05	0.000411931923678	0.162,0.148,0.061	0.286,0.35,0.598	-0.288
22064	"ENSG00000078967.12"	"UBE2D4"	chr7	+	43942825	43942857	43938430	43938494	43942953	43943031	22064	39,43,6	9,3,0	15,7,13	0,0,0	121	89	3.31835106093e-05	0.000411931923678	0.761,0.913,1.0	1.0,1.0,1.0	-0.109
9597	"ENSG00000183621.15"	"ZNF438"	chr10	-	30984368	30984426	30941574	30941651	31031832	31031937	9597	5,4,2	0,1,0	3,3,4	2,2,2	147	89	3.32653300802e-05	0.000412711099769	1.0,0.708,1.0	0.476,0.476,0.548	0.403
38482	"ENSG00000104320.13"	"NBN"	chr8	-	89981952	89982002	89981374	89981523	89982721	89982855	38482	53,47,18	194,183,67	6,3,11	56,82,60	139	89	3.34555125381e-05	0.000414833035261	0.149,0.141,0.147	0.064,0.023,0.105	0.082
6092	"ENSG00000178927.17"	"C17orf62"	chr17	-	82447579	82447621	82445863	82445960	82450699	82450743	6092	3,5,2	4,8,0	0,1,0	1,5,12	131	89	3.3633276705e-05	0.000416798649876	0.338,0.298,1.0	0.0,0.12,0.0	0.505
17347	"ENSG00000145247.11"	"OCIAD2"	chr4	-	48899828	48899925	48897803	48897857	48904483	48904611	17347	769,805,404	30,34,13	586,643,625	44,43,54	186	89	3.39148890227e-05	0.000420048213842	0.925,0.919,0.937	0.864,0.877,0.847	0.064
3126	"ENSG00000100038.19"	"TOP3B"	chr22	-	21975980	21976187	21975639	21975807	21982413	21982449	3126	67,52,47	2,11,0	31,13,26	0,0,0	296	89	3.39493877154e-05	0.000420235220966	0.91,0.587,1.0	1.0,1.0,1.0	-0.168
11712	"ENSG00000134504.12"	"KCTD1"	chr18	-	26476514	26476659	26459619	26459925	26501071	26501250	11712	140,152,51	9,5,0	108,78,147	0,0,1	234	89	3.41996177391e-05	0.000422798703008	0.855,0.92,1.0	1.0,1.0,0.982	-0.069
36245	"ENSG00000187079.15"	"TEAD1"	chr11	+	12878888	12878900	12864837	12864900	12879707	12879842	36245	11,10,5	20,18,7	0,2,1	10,8,11	101	89	3.42150367636e-05	0.000422798703008	0.326,0.329,0.386	0.0,0.181,0.074	0.262
5735	"ENSG00000122786.19"	"CALD1"	chr7	+	134935687	134935765	134932987	134933390	134941091	134941237	5735	43,68,47	422,286,150	37,32,25	232,335,410	167	89	3.42005427414e-05	0.000422798703008	0.052,0.112,0.143	0.078,0.048,0.031	0.05
27884	"ENSG00000092096.15"	"SLC22A17"	chr14	-	23351751	23351855	23349330	23349426	23351947	23352127	27884	9,9,2	2,2,2	25,26,48	0,0,0	193	89	3.43702018061e-05	0.000424473951838	0.675,0.675,0.316	1.0,1.0,1.0	-0.445
18972	"ENSG00000012232.8"	"EXTL3"	chr8	+	28637301	28637429	28622760	28622810	28713456	28713550	18972	13,14,6	14,8,7	6,4,1	12,22,18	217	89	3.46645454736e-05	0.000427865176096	0.276,0.418,0.26	0.17,0.069,0.022	0.231
30291	"ENSG00000076928.17"	"ARHGEF1"	chr19	+	41905174	41905261	41904948	41905036	41905759	41905827	30291	365,433,184	13,12,3	287,300,366	3,0,3	176	89	3.47065558651e-05	0.000428139756919	0.934,0.948,0.969	0.98,1.0,0.984	-0.038
23981	"ENSG00000144815.15"	"NXPE3"	chr3	+	101779733	101779900	101779201	101779324	101782109	101782290	23981	22,28,1	6,7,3	1,0,1	1,1,5	256	89	3.48486646178e-05	0.000429648134861	0.56,0.582,0.104	0.258,0.0,0.065	0.308
26388	"ENSG00000172977.12"	"KAT5"	chr11	+	65713347	65713503	65712921	65713058	65713592	65713665	26388	123,149,46	146,159,48	119,134,163	72,94,94	245	89	3.48942606251e-05	0.000429965570911	0.234,0.254,0.258	0.375,0.341,0.386	-0.119
122	"ENSG00000139436.20"	"GIT2"	chr12	-	109945259	109945349	109939164	109939247	109947255	109947504	122	21,25,8	18,23,13	3,1,8	15,15,21	179	89	3.49404958431e-05	0.000430100471151	0.367,0.351,0.234	0.09,0.032,0.159	0.224
30751	"ENSG00000077232.16"	"DNAJC10"	chr2	+	182739544	182739709	182736248	182736386	182740298	182740384	30751	84,97,29	159,90,113	27,72,81	27,11,19	254	89	3.4944918716e-05	0.000430100471151	0.156,0.274,0.083	0.259,0.696,0.599	-0.347
38798	"ENSG00000206560.11"	"ANKRD28"	chr3	-	15714577	15714656	15713526	15713641	15720914	15721127	38798	171,165,79	0,4,0	56,73,164	3,8,6	168	89	3.5170372637e-05	0.000432629535527	1.0,0.956,1.0	0.908,0.829,0.935	0.095
31215	"ENSG00000138757.14"	"G3BP2"	chr4	-	75694797	75694929	75661930	75662049	75724055	75724176	31215	9,17,1	39,41,16	0,1,1	11,17,16	221	89	3.52216476424e-05	0.000433014376407	0.085,0.143,0.025	0.0,0.023,0.025	0.068
19799	"ENSG00000064115.10"	"TM7SF3"	chr12	-	26976259	26976357	26975555	26975658	26980565	26980608	19799	282,238,124	8,2,2	46,71,104	5,4,11	187	89	3.53383032972e-05	0.000434202113457	0.944,0.983,0.967	0.814,0.894,0.818	0.123
9916	"ENSG00000140199.11"	"SLC12A6"	chr15	-	34275344	34275389	34260925	34261020	34336409	34336752	9916	13,8,6	0,0,0	12,14,40	0,2,8	134	89	3.54721239689e-05	0.000435599291051	1.0,1.0,1.0	1.0,0.823,0.769	0.136
16901	"ENSG00000108588.13"	"CCDC47"	chr17	-	63772776	63772863	63765911	63766194	63773411	63773570	16901	44,26,6	480,483,177	13,4,18	353,371,564	176	89	3.55579152893e-05	0.000436405416995	0.044,0.026,0.017	0.018,0.005,0.016	0.016
3793	"ENSG00000004455.16"	"AK2"	chr1	-	33021366	33021461	33014521	33014594	33021592	33021703	3793	392,352,192	11,27,10	225,267,423	6,6,3	184	89	3.57286228218e-05	0.00043825222399	0.945,0.863,0.903	0.948,0.956,0.986	-0.06
5751	"ENSG00000077152.9"	"UBE2T"	chr1	-	202334988	202335058	202333449	202333555	202335645	202335818	5751	1037,1103,524	28,27,9	326,428,382	22,20,21	159	89	3.58662681066e-05	0.000439691624066	0.954,0.958,0.97	0.892,0.923,0.911	0.052
12657	"ENSG00000117616.17"	"RSRP1"	chr1	-	25244453	25244498	25243549	25244224	25245149	25245301	12657	20,17,9	2,0,1	5,10,17	1,5,10	134	89	3.61295862013e-05	0.000442669172111	0.869,1.0,0.857	0.769,0.571,0.53	0.285
2246	"ENSG00000162004.16"	"CCDC78"	chr16	-	725412	725580	725236	725293	725793	725880	2246	16,17,7	5,1,2	4,12,14	0,0,1	257	89	3.63586719078e-05	0.000445224166686	0.526,0.855,0.548	1.0,1.0,0.829	-0.3
3232	"ENSG00000101966.12"	"XIAP"	chrX	+	123860166	123860293	123859876	123859905	123885630	123885711	3232	33,18,13	1,0,0	23,19,33	4,0,7	216	89	3.64555955393e-05	0.000446158819532	0.931,1.0,1.0	0.703,1.0,0.66	0.189
6032	"ENSG00000100077.14"	"GRK3"	chr22	+	25702841	25702991	25695106	25695214	25703509	25703576	6032	1,0,0	44,35,17	3,4,8	23,20,29	239	89	3.68201212881e-05	0.000450365594208	0.008,0.0,0.0	0.046,0.069,0.093	-0.067
22285	"ENSG00000175061.17"	"LRRC75A-AS1"	chr17	+	16460892	16461245	16440184	16440253	16462832	16462941	22285	5,12,1	12,4,1	31,40,38	6,2,5	442	89	3.68504328268e-05	0.000450481984139	0.077,0.377,0.168	0.51,0.801,0.605	-0.431
11392	"ENSG00000155366.16"	"RHOC"	chr1	-	112705099	112705201	112703643	112703806	112707077	112707102	11392	252,271,110	78,101,37	190,208,251	151,104,147	191	89	3.69418297852e-05	0.000451090144762	0.601,0.556,0.581	0.37,0.482,0.443	0.148
22619	"ENSG00000125454.11"	"SLC25A19"	chr17	-	75286632	75286802	75286303	75286459	75289353	75289390	22619	313,337,129	12,6,4	67,64,75	0,0,0	259	89	3.69281577821e-05	0.000451090144762	0.9,0.951,0.917	1.0,1.0,1.0	-0.077
2376	"ENSG00000162885.12"	"B3GALNT2"	chr1	-	235489167	235489268	235484321	235484515	235494680	235494828	2376	305,316,159	6,0,5	97,135,148	2,10,12	190	89	3.72196271676e-05	0.000454226233073	0.96,1.0,0.937	0.958,0.863,0.852	0.075
16837	"ENSG00000197530.12"	"MIB2"	chr1	+	1624964	1625185	1624743	1624901	1625285	1625428	16837	62,29,18	5,4,6	114,78,120	0,0,6	310	89	3.72977207863e-05	0.000454922988555	0.781,0.675,0.463	1.0,1.0,0.852	-0.311
6339	"ENSG00000117620.13"	"SLC35A3"	chr1	+	99974970	99975069	99970452	99970644	99993536	99993741	6339	24,21,6	1,1,0	4,4,16	1,2,5	188	89	3.73235280139e-05	0.000454981577849	0.919,0.909,1.0	0.654,0.486,0.602	0.362
24725	"ENSG00000171903.16"	"CYP4F11"	chr19	-	15924760	15924882	15923811	15924082	15927211	15927339	24725	41,59,25	0,1,0	60,65,90	3,4,7	211	89	3.73615614805e-05	0.000455175111568	1.0,0.961,1.0	0.894,0.873,0.844	0.117
4700	"ENSG00000100116.16"	"GCAT"	chr22	+	37809948	37810157	37807915	37808163	37812886	37812988	4700	472,388,139	42,34,11	340,459,603	6,26,22	298	89	3.73814293915e-05	0.000455175111568	0.77,0.773,0.791	0.944,0.841,0.891	-0.114
14893	"ENSG00000163932.13"	"PRKCD"	chr3	+	53165103	53165215	53161198	53161428	53178403	53178537	14893	52,52,18	13,17,4	39,36,46	40,24,31	201	89	3.7570216026e-05	0.000457216864919	0.639,0.575,0.666	0.302,0.399,0.397	0.261
2215	"ENSG00000130714.15"	"POMT1"	chr9	+	131506113	131506220	131504188	131504340	131506402	131506453	2215	35,34,13	0,0,0	29,30,39	0,2,7	196	89	3.76221694132e-05	0.000457592045945	1.0,1.0,1.0	1.0,0.872,0.717	0.137
7612	"ENSG00000134909.18"	"ARHGAP32"	chr11	-	129123887	129123929	129123445	129123530	129124802	129124894	7612	17,17,2	3,8,1	7,1,12	10,16,19	131	89	3.76616929861e-05	0.000457815709015	0.794,0.591,0.576	0.322,0.041,0.3	0.433
17800	"ENSG00000255248.7"	"MIR100HG"	chr11	-	122116132	122116323	122091544	122091740	122155550	122155632	17800	21,34,5	39,43,10	23,16,13	82,75,63	280	89	3.77624030171e-05	0.000458782486908	0.146,0.201,0.137	0.082,0.064,0.062	0.092
25916	"ENSG00000141012.12"	"GALNS"	chr16	-	88843029	88843199	88842705	88842829	88856757	88856842	25916	0,0,0	44,42,11	4,6,7	14,29,53	259	89	3.79307641671e-05	0.000460569626338	0.0,0.0,0.0	0.089,0.066,0.043	-0.066
14263	"ENSG00000170889.13"	"RPS9"	chr19	+	54206552	54206724	54206275	54206462	54207397	54207647	14263	318,412,146	3844,3839,1751	448,587,441	3583,4130,3219	261	89	3.81303820678e-05	0.00046273408199	0.027,0.035,0.028	0.041,0.046,0.045	-0.014
24335	"ENSG00000214078.12"	"CPNE1"	chr20	-	35655201	35655344	35632794	35632923	35658929	35659014	24335	812,695,253	55,33,8	114,149,350	26,21,30	232	89	3.83709330526e-05	0.000465392582187	0.85,0.89,0.924	0.627,0.731,0.817	0.163
451	"ENSG00000142227.10"	"EMP3"	chr19	+	48327520	48327623	48325346	48325610	48329351	48329492	451	661,716,272	22,2,5	494,609,739	37,23,19	192	89	3.84518619708e-05	0.000466113169564	0.933,0.994,0.962	0.861,0.925,0.947	0.052
25146	"ENSG00000116212.14"	"LRRC42"	chr1	+	53947861	53947981	53946357	53946549	53951985	53952472	25146	97,73,50	95,68,26	55,75,64	121,120,108	209	89	3.86125418914e-05	0.000467799151259	0.303,0.314,0.45	0.162,0.21,0.201	0.165
18753	"ENSG00000131115.15"	"ZNF227"	chr19	+	44217790	44217852	44213089	44213244	44228445	44228572	18753	86,56,22	8,2,1	21,33,31	6,6,17	151	89	3.87005168356e-05	0.000468602904244	0.864,0.943,0.928	0.674,0.764,0.518	0.26
27471	"ENSG00000140463.13"	"BBS4"	chr15	+	72695176	72695228	72686203	72686251	72709699	72709779	27471	36,10,10	0,0,1	5,8,19	1,4,3	141	89	3.99438089123e-05	0.00048338703277	1.0,1.0,0.863	0.759,0.558,0.8	0.249
31040	"ENSG00000062598.17"	"ELMO2"	chr20	-	46387337	46387437	46386123	46386275	46389038	46389220	31040	135,82,24	0,0,1	52,31,44	7,1,2	189	89	4.02336432856e-05	0.000486622658209	1.0,1.0,0.919	0.778,0.936,0.912	0.098
20020	"ENSG00000089157.15"	"RPLP0"	chr12	-	120198553	120198770	120197321	120197462	120198853	120199000	20020	21930,20941,9891	92,120,58	19359,22828,24655	62,67,77	306	89	4.07139121475e-05	0.000492156676863	0.986,0.981,0.98	0.989,0.99,0.989	-0.007
36710	"ENSG00000266173.5"	"STRADA"	chr17	-	63726637	63726695	63714005	63714108	63728333	63728413	36710	77,97,40	29,20,10	8,23,33	18,30,18	147	89	4.08086358219e-05	0.000493026586265	0.616,0.746,0.708	0.212,0.317,0.526	0.338
35302	"ENSG00000137802.13"	"MAPKBP1"	chr15	+	41815258	41815405	41814549	41814739	41815623	41815799	35302	49,48,18	8,1,4	41,37,53	0,1,1	236	89	4.09292140023e-05	0.000494207711102	0.698,0.948,0.629	1.0,0.933,0.952	-0.203
679	"ENSG00000160410.14"	"SHKBP1"	chr19	+	40578122	40578212	40577556	40577630	40578461	40578542	679	137,126,48	1,4,0	82,64,110	4,6,11	179	89	4.09665099026e-05	0.00049438247215	0.986,0.94,1.0	0.911,0.841,0.833	0.114
13710	"ENSG00000128245.14"	"YWHAH"	chr22	+	31945556	31945678	31944746	31944820	31956138	31956604	13710	61,79,24	950,897,352	14,18,13	398,381,475	211	89	4.13714728493e-05	0.000498991561727	0.026,0.036,0.028	0.015,0.02,0.011	0.015
29156	"ENSG00000119013.8"	"NDUFB3"	chr2	+	201072338	201072361	201072007	201072059	201078880	201079022	29156	25,27,8	792,767,412	3,2,0	289,357,355	112	89	4.15405116488e-05	0.000500751565574	0.024,0.027,0.015	0.008,0.004,0.0	0.018
25477	"ENSG00000198182.12"	"ZNF607"	chr19	-	37707913	37708009	37696372	37699895	37709695	37709822	25477	45,34,17	2,0,0	21,34,42	4,6,3	185	89	4.16466055754e-05	0.0005017512625	0.915,1.0,1.0	0.716,0.732,0.871	0.199
15289	"ENSG00000198901.13"	"PRC1"	chr15	-	90970403	90970514	90969446	90969623	90974135	90974246	15289	1271,1195,567	48,43,17	750,689,880	22,9,6	200	89	4.17148928046e-05	0.000502294612525	0.922,0.925,0.937	0.938,0.971,0.985	-0.037
17772	"ENSG00000104529.17"	"EEF1D"	chr8	-	143592714	143592942	143586728	143586852	143597347	143597365	17772	80,88,51	1404,1582,782	36,37,52	1234,1312,1526	317	89	4.18756904922e-05	0.000503950670801	0.016,0.015,0.018	0.008,0.008,0.009	0.008
34906	"ENSG00000100379.17"	"KCTD17"	chr22	+	37061103	37061175	37060822	37060922	37061538	37061629	34906	10,6,0	17,15,14	0,0,0	5,1,2	161	89	4.19616680257e-05	0.000504704971001	0.245,0.181,0.0	0.0,0.0,0.0	0.142
18024	"ENSG00000228794.8"	"LINC01128"	chr1	+	849483	849602	847653	847806	851926	851987	18024	26,10,4	21,18,7	1,2,5	10,12,25	208	89	4.20340202169e-05	0.000505294642585	0.346,0.192,0.196	0.041,0.067,0.079	0.182
27165	"ENSG00000125457.13"	"MIF4GD"	chr17	-	75267745	75267901	75267537	75267630	75268082	75268192	27165	132,132,49	7,5,1	107,88,119	0,0,1	245	89	4.23736010142e-05	0.000509094256888	0.873,0.906,0.947	1.0,1.0,0.977	-0.084
26260	"ENSG00000080822.16"	"CLDND1"	chr3	-	98516799	98516879	98515483	98515832	98517051	98517160	26260	729,627,214	15,10,2	798,912,1056	0,0,6	169	89	4.24803314749e-05	0.000509811047318	0.962,0.971,0.983	1.0,1.0,0.989	-0.024
38276	"ENSG00000185033.14"	"SEMA4B"	chr15	+	90201457	90201735	90184962	90185081	90217438	90217602	38276	103,117,37	1,1,0	482,442,755	13,20,21	367	89	4.24698043772e-05	0.000509811047318	0.962,0.966,1.0	0.9,0.843,0.897	0.096
30332	"ENSG00000124160.11"	"NCOA5"	chr20	-	46079386	46079453	46070209	46070536	46089816	46089952	30332	210,189,76	2,2,0	74,32,54	0,11,3	156	89	4.26473153008e-05	0.000511531641221	0.984,0.982,1.0	1.0,0.624,0.911	0.144
19403	"ENSG00000182473.21"	"EXOC7"	chr17	-	76090328	76090397	76089174	76089320	76091142	76091235	19403	66,99,44	11,4,6	6,3,6	0,0,0	158	89	4.29560733782e-05	0.000514949895694	0.772,0.933,0.805	1.0,1.0,1.0	-0.163
19931	"ENSG00000145730.20"	"PAM"	chr5	+	103025130	103025334	103019789	103019843	103028886	103029730	19931	871,783,346	12,32,14	1309,1714,2198	20,22,22	293	89	4.32450979981e-05	0.000518127938515	0.957,0.881,0.882	0.952,0.959,0.968	-0.053
24331	"ENSG00000243989.8"	"ACY1"	chr3	+	51988523	51988603	51987555	51987624	51988765	51988826	24331	148,135,44	6,9,2	53,115,113	0,2,0	169	89	4.33663192296e-05	0.000519096964635	0.929,0.888,0.921	1.0,0.968,1.0	-0.077
31307	"ENSG00000119408.16"	"NEK6"	chr9	+	124292848	124293013	124257962	124258085	124301935	124302054	31307	24,29,5	60,50,18	18,25,19	87,112,163	254	89	4.33739038865e-05	0.000519096964635	0.123,0.169,0.089	0.068,0.073,0.039	0.067
23835	"ENSG00000250748.6"	"RP11-230G5.2"	chr12	-	65613178	65613277	65569990	65570048	65642038	65642160	23835	30,14,6	3,0,0	13,18,16	2,7,13	188	89	4.34910102776e-05	0.000519923987105	0.826,1.0,1.0	0.755,0.549,0.368	0.385
29990	"ENSG00000162542.13"	"TMCO4"	chr1	-	19798070	19798215	19787025	19787117	19799854	19799940	29990	5,3,5	3,3,0	0,0,2	7,2,4	234	89	4.34761180419e-05	0.000519923987105	0.388,0.276,1.0	0.0,0.0,0.16	0.501
10074	"ENSG00000133794.17"	"ARNTL"	chr11	+	13356738	13356777	13354300	13354448	13357054	13357096	10074	60,72,32	0,2,0	57,21,31	9,2,1	128	89	4.36479435441e-05	0.00052151227416	1.0,0.962,1.0	0.815,0.88,0.956	0.104
10229	"ENSG00000164576.11"	"SAP30L"	chr5	+	154452455	154452499	154451090	154451213	154453401	154453485	10229	11,10,3	71,50,20	6,1,4	106,94,86	133	89	4.37734628024e-05	0.000521978756859	0.094,0.118,0.091	0.036,0.007,0.03	0.077
30933	"ENSG00000074582.12"	"BCS1L"	chr2	+	218660306	218660421	218658763	218659173	218660938	218661307	30933	32,58,27	5,3,1	15,18,27	0,0,0	204	89	4.38074683764e-05	0.000521978756859	0.736,0.894,0.922	1.0,1.0,1.0	-0.149
3300	"ENSG00000175387.15"	"SMAD2"	chr18	-	47870474	47870564	47869242	47869436	47896520	47896809	3300	600,596,222	14,12,9	396,526,620	20,29,40	179	89	4.37284865941e-05	0.000521978756859	0.955,0.961,0.925	0.908,0.9,0.885	0.049
33447	"ENSG00000140987.19"	"ZSCAN32"	chr16	-	3390009	3390183	3384497	3384941	3393648	3393814	33447	59,65,26	1,7,0	18,20,31	6,6,8	263	89	4.37622893973e-05	0.000521978756859	0.952,0.759,1.0	0.504,0.53,0.567	0.37
36357	"ENSG00000132780.16"	"NASP"	chr1	+	45602254	45602365	45591222	45591270	45604935	45605016	36357	3626,3405,1448	26,42,14	1304,1319,1588	5,4,2	200	89	4.37957718016e-05	0.000521978756859	0.984,0.973,0.979	0.991,0.993,0.997	-0.015
29922	"ENSG00000213865.7"	"C8orf44"	chr8	+	66676744	66676902	66667651	66667701	66677641	66677954	29922	5,12,5	15,15,4	19,17,16	6,6,3	247	89	4.39877303526e-05	0.000523838490873	0.107,0.224,0.311	0.533,0.505,0.658	-0.351
19522	"ENSG00000134046.11"	"MBD2"	chr18	-	54187713	54187837	54166075	54166166	54188873	54189011	19522	14,11,13	641,513,288	9,44,28	382,408,507	213	89	4.40795823929e-05	0.000524445618473	0.009,0.009,0.019	0.01,0.043,0.023	-0.013
4345	"ENSG00000103494.12"	"RPGRIP1L"	chr16	-	53622218	53622356	53619024	53619208	53636438	53636512	4345	9,8,0	26,22,9	0,1,0	8,6,23	227	89	4.40871328243e-05	0.000524445618473	0.119,0.125,0.0	0.0,0.061,0.0	0.061
12747	"ENSG00000131375.9"	"CAPN7"	chr3	+	15232110	15232158	15230441	15230535	15232518	15232665	12747	13,6,5	69,54,32	1,0,6	51,79,83	137	89	4.41212916389e-05	0.000524563896532	0.109,0.067,0.092	0.013,0.0,0.045	0.07
30733	"ENSG00000158062.20"	"UBXN11"	chr1	-	26302812	26302918	26301693	26301722	26306591	26306632	30733	46,79,46	3,3,7	12,7,8	0,0,0	195	89	4.46202807846e-05	0.000530205442872	0.875,0.923,0.75	1.0,1.0,1.0	-0.151
7390	"ENSG00000100813.14"	"ACIN1"	chr14	-	23071124	23071186	23069475	23069617	23071426	23071538	7390	262,261,131	79,81,25	51,32,34	26,23,26	151	89	4.46982851334e-05	0.000530841147237	0.662,0.655,0.755	0.536,0.451,0.435	0.217
30439	"ENSG00000205981.6"	"DNAJC19"	chr3	-	180986997	180987022	180985925	180985996	180988022	180988096	30439	62,73,22	20,21,15	31,32,22	38,30,28	114	89	4.50944747098e-05	0.000535124374624	0.708,0.731,0.534	0.389,0.454,0.38	0.25
39029	"ENSG00000107371.12"	"EXOSC3"	chr9	-	37781985	37782137	37780690	37780880	37783913	37784063	39029	1733,1733,852	42,46,21	382,457,637	11,0,3	241	89	4.51083514017e-05	0.000535124374624	0.938,0.933,0.937	0.928,1.0,0.987	-0.036
31495	"ENSG00000136122.15"	"BORA"	chr13	+	72731280	72731387	72728925	72729093	72734959	72735005	31495	267,300,142	29,23,5	26,63,65	3,23,24	196	89	4.55587039677e-05	0.000540171124985	0.807,0.856,0.928	0.797,0.554,0.552	0.229
28541	"ENSG00000104635.13"	"SLC39A14"	chr8	+	22379426	22379514	22367537	22367737	22404695	22404977	28541	4,0,0	2,1,1	2,2,1	0,0,0	177	89	4.58961344522e-05	0.0005435768532	0.501,0.0,0.0	1.0,1.0,1.0	-0.833
7944	"ENSG00000171603.16"	"CLSTN1"	chr1	-	9737497	9737554	9735884	9736042	9741093	9741256	7944	163,131,42	325,303,144	98,71,94	283,318,465	146	89	4.58895952812e-05	0.0005435768532	0.234,0.209,0.151	0.174,0.12,0.11	0.063
16458	"ENSG00000197568.13"	"HHLA3"	chr1	+	70366932	70366984	70366443	70366537	70367616	70368023	16458	13,10,0	17,7,1	0,0,6	28,13,38	141	89	4.59684904196e-05	0.000544136305721	0.326,0.474,0.0	0.0,0.0,0.091	0.236
11747	"ENSG00000178252.17"	"WDR6"	chr3	+	49008926	49009024	49007352	49007531	49012021	49012427	11747	3,0,0	2,2,1	3,0,3	0,1,0	187	89	4.60207150289e-05	0.000544456979222	0.417,0.0,0.0	1.0,0.0,1.0	-0.528
28354	"ENSG00000140931.19"	"CMTM3"	chr16	+	66609434	66609530	66608308	66608464	66609882	66610003	28354	107,152,44	10,4,0	44,50,103	0,0,0	185	89	4.60637939793e-05	0.000544669162216	0.837,0.948,1.0	1.0,1.0,1.0	-0.072
26368	"ENSG00000157823.16"	"AP3S2"	chr15	-	89877305	89877424	89871474	89871546	89878264	89878300	26368	29,42,26	12,3,2	9,9,21	1,0,0	208	89	4.60941996802e-05	0.000544731343957	0.508,0.857,0.848	0.794,1.0,1.0	-0.194
15839	"ENSG00000113971.18"	"NPHP3"	chr3	-	132717954	132718117	132716756	132716909	132718993	132719144	15839	7,8,9	2,3,1	10,17,27	0,0,1	252	89	4.6231326015e-05	0.000546053971721	0.553,0.485,0.761	1.0,1.0,0.905	-0.369
15264	"ENSG00000121350.15"	"PYROXD1"	chr12	+	21456864	21457086	21455994	21456095	21461024	21461061	15264	24,31,2	78,58,26	3,0,4	14,17,47	311	89	4.64588656652e-05	0.000548442478496	0.081,0.133,0.022	0.058,0.0,0.024	0.051
8738	"ENSG00000106714.17"	"CNTNAP3"	chr9	-	39078689	39078920	39078384	39078456	39085735	39085823	8738	43,24,5	2,10,0	35,43,56	0,1,0	320	89	4.65406364473e-05	0.000549108533073	0.857,0.4,1.0	1.0,0.923,1.0	-0.222
22394	"ENSG00000140157.14"	"NIPA2"	chr15	+	22853211	22853268	22851638	22851870	22858539	22858630	22394	517,391,200	46,42,25	147,100,185	4,8,5	146	89	4.69572446974e-05	0.000553722283416	0.873,0.85,0.83	0.957,0.884,0.958	-0.082
7574	"ENSG00000205581.10"	"HMGN1"	chr21	-	39347378	39347478	39345145	39345274	39348291	39348339	7574	184,178,89	1481,1376,693	38,121,62	765,929,1054	189	89	4.7149946661e-05	0.00055569213524	0.055,0.057,0.057	0.023,0.058,0.027	0.02
10862	"ENSG00000089682.16"	"RBM41"	chrX	-	107113396	107113468	107088734	107088839	107115351	107115556	10862	26,21,6	16,20,7	19,28,63	1,6,15	161	89	4.73982703733e-05	0.00055821724333	0.473,0.367,0.321	0.913,0.721,0.699	-0.391
3328	"ENSG00000163138.18"	"PACRGL"	chr4	+	20712787	20712922	20704659	20704814	20713431	20713538	3328	122,158,80	25,19,13	25,35,70	17,29,20	224	89	4.74157385157e-05	0.00055821724333	0.66,0.768,0.71	0.369,0.324,0.582	0.288
17467	"ENSG00000107968.9"	"MAP3K8"	chr10	+	30437175	30437406	30434243	30434378	30438915	30439481	17467	25,21,29	3,1,0	77,31,38	20,8,18	320	89	4.75185584048e-05	0.000559123852344	0.699,0.854,1.0	0.517,0.519,0.37	0.382
30912	"ENSG00000164506.14"	"STXBP5"	chr6	+	147339178	147339238	147334156	147334222	147353322	147353373	30912	5,6,1	25,17,12	0,0,1	19,11,30	149	89	4.7642299252e-05	0.000560275508359	0.107,0.174,0.047	0.0,0.0,0.02	0.103
