ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
5335	"ENSG00000196118.11"	"CCDC189"	chr16	-	30759011	30759247	30759011	30759101	30759177	30759247	5335	5,1,2	4,2,0	0,0,0	1,2,2	165	89	0.000153936222979	0.000943227047808	0.403,0.212,1.0	0.0,0.0,0.0	0.538
1871	"ENSG00000197114.11"	"ZGPAT"	chr20	+	63733586	63734824	63733586	63733712	63734704	63734824	1871	209,265,140	8,10,6	147,139,169	3,0,1	1081	89	0.000159768042566	0.000977404495698	0.683,0.686,0.658	0.801,1.0,0.933	-0.236
5547	"ENSG00000214941.7"	"ZSWIM7"	chr17	-	15977732	15978163	15977732	15977913	15978043	15978163	5547	149,94,66	73,76,19	19,38,42	43,55,39	219	89	0.000160910444187	0.000982830776558	0.453,0.335,0.585	0.152,0.219,0.304	0.233
338	"ENSG00000125967.16"	"NECAB3"	chr20	-	33659884	33660395	33659884	33660003	33660258	33660395	338	52,43,20	54,46,19	2,20,26	36,36,44	344	89	0.000161929394979	0.00098748702358	0.199,0.195,0.214	0.014,0.126,0.133	0.112
1381	"ENSG00000160294.10"	"MCM3AP"	chr21	-	46246306	46246886	46246306	46246404	46246627	46246886	1381	85,84,35	104,138,44	65,74,75	37,47,73	312	89	0.000162822502076	0.000991362322767	0.189,0.148,0.185	0.334,0.31,0.227	-0.116
26	"ENSG00000070814.17"	"TCOF1"	chr5	+	150391543	150392176	150391543	150391657	150391956	150392176	26	7,6,4	182,155,94	12,9,13	78,72,109	388	89	0.000163528127073	0.000994085676109	0.009,0.009,0.01	0.034,0.028,0.027	-0.02
3080	"ENSG00000204351.11"	"SKIV2L"	chr6	+	31968622	31969089	31968622	31968796	31968870	31969089	3080	5,12,4	68,70,34	1,1,1	23,48,55	163	89	0.000168740752565	0.00102415523008	0.039,0.086,0.06	0.023,0.011,0.01	0.047
1485	"ENSG00000115286.19"	"NDUFS7"	chr19	+	1393241	1395584	1393241	1393330	1395390	1395584	1485	282,263,106	275,296,130	238,202,271	177,158,164	2149	89	0.000170591166385	0.00103375560354	0.041,0.035,0.033	0.053,0.05,0.064	-0.019
1770	"ENSG00000140398.13"	"NEIL1"	chr15	+	75354249	75354492	75354249	75354277	75354430	75354492	1770	44,29,14	8,11,5	78,112,112	6,5,11	242	89	0.000173566995276	0.00105013490224	0.669,0.492,0.507	0.827,0.892,0.789	-0.28
2570	"ENSG00000173020.10"	"GRK2"	chr11	+	67280731	67281184	67280731	67280783	67281092	67281184	2570	6,33,3	292,362,124	22,26,40	197,228,353	398	89	0.000176759851684	0.00106610017129	0.005,0.02,0.005	0.024,0.025,0.025	-0.015
721	"ENSG00000130724.8"	"CHMP2A"	chr19	-	58551565	58551967	58551565	58551776	58551905	58551967	721	25,21,11	385,427,160	6,11,8	301,367,419	218	89	0.00017674526532	0.00106610017129	0.026,0.02,0.027	0.008,0.012,0.008	0.015
1361	"ENSG00000111325.16"	"OGFOD2"	chr12	+	122975810	122976767	122975810	122975867	122976653	122976767	1361	81,74,23	61,52,15	70,60,72	17,25,25	875	89	0.000179690455292	0.00108207961184	0.119,0.126,0.135	0.295,0.196,0.227	-0.113
3297	"ENSG00000161179.13"	"YDJC"	chr22	-	21629307	21629761	21629307	21629407	21629542	21629761	3297	257,249,77	95,73,45	61,97,92	4,14,19	224	89	0.00018458777046	0.00110983396989	0.518,0.575,0.405	0.858,0.734,0.658	-0.251
3500	"ENSG00000135749.18"	"PCNX2"	chr1	-	232984135	232986540	232984135	232984477	232986091	232986540	3500	84,110,62	4,2,0	27,26,60	3,7,8	1703	89	0.000185090425157	0.00111112005617	0.523,0.742,1.0	0.32,0.163,0.282	0.5
5303	"ENSG00000164855.15"	"TMEM184A"	chr7	-	1548518	1549945	1548518	1548688	1549853	1549945	5303	59,85,32	21,27,12	143,107,179	15,21,26	1254	89	0.000185677597651	0.00111290871614	0.166,0.183,0.159	0.404,0.266,0.328	-0.163
3868	"ENSG00000182809.10"	"CRIP2"	chr14	+	105479124	105479493	105479124	105479219	105479435	105479493	3868	2,3,1	67,63,13	11,18,24	164,112,107	305	89	0.000186128303078	0.00111387513257	0.009,0.014,0.022	0.019,0.045,0.061	-0.027
4622	"ENSG00000179262.9"	"RAD23A"	chr19	+	12948685	12949159	12948685	12948813	12949080	12949159	4622	88,84,30	607,653,250	30,32,42	465,394,502	356	89	0.000186964927224	0.00111714447198	0.035,0.031,0.029	0.016,0.02,0.02	0.013
1196	"ENSG00000166140.17"	"ZFYVE19"	chr15	+	40809851	40810216	40809851	40809970	40810070	40810216	1196	10,20,6	80,81,28	8,9,3	109,106,101	189	89	0.00018855958511	0.00112492602094	0.056,0.104,0.092	0.033,0.038,0.014	0.056
3392	"ENSG00000171680.20"	"PLEKHG5"	chr1	-	6474450	6475138	6474450	6474587	6475046	6475138	3392	9,4,0	46,52,17	14,21,40	84,70,87	548	89	0.000189404559538	0.00112821787168	0.031,0.012,0.0	0.026,0.046,0.069	-0.033
3635	"ENSG00000143499.13"	"SMYD2"	chr1	+	214332017	214334308	214332017	214332192	214334199	214334308	3635	80,109,43	96,105,36	120,151,188	69,98,105	2096	89	0.000190157358499	0.00113095133772	0.034,0.042,0.048	0.069,0.061,0.071	-0.026
1443	"ENSG00000127980.15"	"PEX1"	chr7	-	92501506	92502079	92501506	92501673	92501889	92502079	1443	6,6,1	41,42,6	7,2,18	6,14,15	305	89	0.000190613486498	0.00113191465439	0.041,0.04,0.046	0.254,0.04,0.259	-0.142
2975	"ENSG00000233927.4"	"RPS28"	chr19	+	8321655	8322091	8321655	8321703	8321952	8322091	2975	116,126,51	306,371,178	69,57,81	322,330,339	338	89	0.00019146462864	0.00113521708938	0.091,0.082,0.07	0.053,0.044,0.059	0.029
5625	"ENSG00000135451.12"	"TROAP"	chr12	+	49330144	49331407	49330144	49330943	49331213	49331407	5625	148,137,59	85,67,52	18,43,66	50,37,72	359	89	0.000195975559512	0.00116017531231	0.302,0.336,0.22	0.082,0.224,0.185	0.122
5213	"ENSG00000182484.15"	"WASH6P"	chrX	+	156021998	156022459	156021998	156022145	156022322	156022459	5213	2,3,2	58,75,34	7,12,11	63,58,73	266	89	0.000198702739362	0.00117451327353	0.011,0.013,0.019	0.036,0.065,0.048	-0.035
3370	"ENSG00000166946.13"	"CCNDBP1"	chr15	+	43185819	43186233	43185819	43185879	43186153	43186233	3370	5,18,4	106,81,28	19,28,21	74,80,66	363	89	0.000202422680174	0.00119466637011	0.011,0.052,0.034	0.059,0.079,0.072	-0.038
3571	"ENSG00000101246.19"	"ARFRP1"	chr20	-	63698642	63700702	63698642	63700530	63700601	63700702	3571	25,26,7	112,94,48	16,8,49	20,28,37	160	89	0.000203112375749	0.00119690110549	0.11,0.133,0.075	0.308,0.137,0.424	-0.184
3808	"ENSG00000127603.23"	"MACF1"	chr1	+	39484600	39486987	39484600	39484730	39485537	39486987	3808	1,15,0	93,74,28	3,41,40	76,117,161	896	89	0.000203748243061	0.00119698204473	0.001,0.02,0.0	0.004,0.034,0.024	-0.014
4807	"ENSG00000100023.18"	"PPIL2"	chr22	+	21694936	21695496	21694936	21695070	21695397	21695496	4807	21,23,16	4,10,2	22,11,11	0,2,0	416	89	0.000203672557928	0.00119698204473	0.529,0.33,0.631	1.0,0.541,1.0	-0.35
4558	"ENSG00000160201.11"	"U2AF1"	chr21	-	43092955	43094563	43092955	43093249	43094470	43094563	4558	52,30,21	29,42,12	9,17,16	16,8,69	1310	89	0.000205590193868	0.00120596199086	0.109,0.046,0.106	0.037,0.126,0.016	0.027
962	"ENSG00000131876.16"	"SNRPA1"	chr15	-	101285725	101287010	101285725	101285801	101286907	101287010	962	200,170,75	41,26,29	116,204,279	7,26,12	1195	89	0.000208841883237	0.00122317133439	0.266,0.327,0.162	0.552,0.369,0.634	-0.267
4908	"ENSG00000162591.15"	"MEGF6"	chr1	-	3494370	3494741	3494370	3494499	3494612	3494741	4908	1,1,0	13,3,1	14,13,8	24,16,45	202	89	0.000209240821085	0.00122364540963	0.033,0.128,0.0	0.204,0.264,0.073	-0.127
3798	"ENSG00000172053.16"	"QARS"	chr3	-	49097991	49098480	49097991	49098117	49098191	49098480	3798	29,28,9	480,402,183	17,7,19	434,548,561	163	89	0.000212638997861	0.00124098583477	0.032,0.037,0.026	0.021,0.007,0.018	0.016
4838	"ENSG00000134574.11"	"DDB2"	chr11	+	47234756	47235412	47234756	47234934	47235269	47235412	4838	34,21,10	132,96,35	80,70,133	228,160,226	424	89	0.000212851000767	0.00124098583477	0.051,0.044,0.057	0.069,0.084,0.11	-0.037
243	"ENSG00000196756.11"	"SNHG17"	chr20	-	38421005	38422241	38421005	38421098	38422091	38422241	243	175,183,80	46,34,30	51,89,109	7,7,7	1082	89	0.000213391466089	0.00124225470728	0.238,0.307,0.18	0.375,0.511,0.562	-0.241
1264	"ENSG00000008300.15"	"CELSR3"	chr3	-	48641850	48642467	48641850	48642009	48642357	48642467	1264	6,3,1	5,8,1	23,22,33	4,8,11	437	89	0.000225183097514	0.00130891927377	0.196,0.071,0.169	0.539,0.359,0.379	-0.28
360	"ENSG00000070756.14"	"PABPC1"	chr8	-	100717772	100718280	100717772	100717888	100718182	100718280	360	11216,10231,4698	221,158,42	8955,10772,15489	149,255,411	383	89	0.000229343784658	0.00133109333841	0.922,0.938,0.963	0.933,0.908,0.898	0.028
1104	"ENSG00000012171.18"	"SEMA3B"	chr3	+	50273534	50273828	50273534	50273646	50273758	50273828	1104	10,7,1	6,11,1	19,38,46	4,9,9	201	89	0.000234044499018	0.00135633016901	0.425,0.22,0.307	0.678,0.652,0.694	-0.357
5648	"ENSG00000102904.14"	"TSNAXIP1"	chr16	+	67827472	67828064	67827472	67827579	67827752	67828064	5648	1,1,1	3,2,0	0,2,4	1,0,0	262	89	0.000238231335745	0.00137851756383	0.102,0.145,1.0	0.0,1.0,1.0	-0.251
5651	"ENSG00000039650.10"	"PNKP"	chr19	-	49864178	49864403	49864178	49864236	49864323	49864403	5651	42,53,20	88,90,36	16,17,13	52,63,68	176	89	0.000241594624057	0.00139588005011	0.194,0.229,0.219	0.135,0.12,0.088	0.1
2312	"ENSG00000142208.15"	"AKT1"	chr14	-	104769351	104772452	104769351	104770420	104770744	104772452	2312	38,54,17	493,476,230	21,10,22	362,361,460	413	89	0.000251385000201	0.00145026908662	0.016,0.024,0.016	0.012,0.006,0.01	0.009
1456	"ENSG00000114745.13"	"GORASP1"	chr3	-	39100304	39100877	39100304	39100503	39100746	39100877	1456	14,20,7	26,21,9	1,2,10	21,16,23	332	89	0.000254822747163	0.00146790109444	0.126,0.203,0.173	0.013,0.032,0.104	0.118
4965	"ENSG00000105219.8"	"CNTD2"	chr19	-	40222207	40223303	40222207	40222472	40223151	40223303	4965	124,125,62	0,1,0	64,73,74	5,1,1	768	89	0.00025521879076	0.00146798491307	1.0,0.935,1.0	0.597,0.894,0.896	0.183
5137	"ENSG00000114388.12"	"NPRL2"	chr3	-	50348526	50348782	50348526	50348563	50348684	50348782	5137	14,11,5	103,110,45	13,17,33	73,74,73	210	89	0.000256168020831	0.0014712455883	0.054,0.041,0.045	0.07,0.089,0.161	-0.06
1325	"ENSG00000283486.1"	"RP11-392E22.9"	chr9	-	38542311	38543055	38542311	38542589	38542947	38543055	1325	54,59,32	9,5,2	44,52,116	3,0,1	447	89	0.000266098019848	0.0015259987785	0.544,0.701,0.761	0.745,1.0,0.958	-0.232
5398	"ENSG00000013441.15"	"CLK1"	chr2	-	200856890	200857884	200856890	200856985	200857717	200857884	5398	63,21,26	135,122,39	9,17,40	63,171,121	821	89	0.000271670280731	0.00155563577419	0.048,0.018,0.067	0.015,0.011,0.035	0.024
5719	"ENSG00000105726.16"	"ATP13A1"	chr19	-	19656659	19656916	19656659	19656766	19656846	19656916	5719	58,36,22	96,99,36	32,29,45	27,26,48	169	89	0.000272444094908	0.00155774870313	0.241,0.161,0.243	0.384,0.37,0.331	-0.147
437	"ENSG00000077235.17"	"GTF3C1"	chr16	-	27463540	27464836	27463540	27463592	27464394	27464836	437	87,100,55	51,37,20	55,70,104	2,10,17	891	89	0.000273058454408	0.0015589450038	0.146,0.213,0.215	0.733,0.411,0.379	-0.316
4148	"ENSG00000160055.19"	"TMEM234"	chr1	-	32216196	32217351	32216196	32216947	32217258	32217351	4148	9,13,5	20,11,7	12,17,17	1,5,6	400	89	0.000276003628517	0.00157233955134	0.091,0.208,0.137	0.728,0.431,0.387	-0.37
4345	"ENSG00000141504.11"	"SAT2"	chr17	-	7627142	7627414	7627142	7627226	7627362	7627414	4345	34,28,12	159,169,60	73,63,59	173,214,174	225	89	0.000276221813073	0.00157233955134	0.078,0.062,0.073	0.143,0.104,0.118	-0.051
4142	"ENSG00000099330.8"	"OCEL1"	chr19	+	17226692	17227199	17226692	17226869	17226974	17227199	4142	72,88,27	2,0,0	20,26,34	3,3,2	194	89	0.000286630763071	0.0016291804672	0.943,1.0,1.0	0.754,0.799,0.886	0.168
5729	"ENSG00000182224.11"	"CYB5D1"	chr17	+	7858402	7858824	7858402	7858479	7858605	7858824	5729	21,21,18	70,78,51	22,12,31	31,24,33	215	89	0.000287466581049	0.00163152124466	0.11,0.1,0.127	0.227,0.171,0.28	-0.114
1628	"ENSG00000158793.13"	"NIT1"	chr1	+	161119133	161119612	161119133	161119388	161119492	161119612	1628	15,23,2	2,0,0	6,9,16	3,2,1	193	89	0.00029393011265	0.00166574826727	0.776,1.0,1.0	0.48,0.675,0.881	0.247
2305	"ENSG00000163378.13"	"EOGT"	chr3	-	68988505	68989017	68988505	68988577	68988924	68989017	2305	6,0,0	36,49,27	3,6,7	15,13,24	436	89	0.000296021160376	0.00167513150754	0.033,0.0,0.0	0.039,0.086,0.056	-0.049
2381	"ENSG00000142002.16"	"DPP9"	chr19	-	4684662	4685771	4684662	4684809	4685625	4685771	2381	33,45,19	183,143,54	19,10,26	130,113,190	905	89	0.000296867712432	0.00167745515042	0.017,0.03,0.033	0.014,0.009,0.013	0.015
1417	"ENSG00000011009.10"	"LYPLA2"	chr1	+	23794223	23794600	23794223	23794325	23794426	23794600	1417	22,32,14	251,220,83	9,3,13	152,130,185	190	89	0.000312478627144	0.0017630758904	0.039,0.064,0.073	0.027,0.011,0.032	0.035
4292	"ENSG00000089820.15"	"ARHGAP4"	chrX	-	153913217	153913600	153913217	153913302	153913408	153913600	4292	19,16,12	96,102,40	7,22,36	37,28,47	195	89	0.000315763877029	0.00177900351216	0.083,0.067,0.12	0.079,0.264,0.259	-0.111
1825	"ENSG00000147813.15"	"NAPRT"	chr8	-	143576077	143576572	143576077	143576162	143576431	143576572	1825	223,228,82	285,249,92	124,115,171	89,78,137	358	89	0.00032135236331	0.00180257127408	0.163,0.185,0.181	0.257,0.268,0.237	-0.078
291	"ENSG00000160072.19"	"ATAD3B"	chr1	+	1485781	1486235	1485781	1485838	1486109	1486235	291	18,8,8	196,190,89	8,5,9	28,22,34	360	89	0.000321268186416	0.00180257127408	0.022,0.01,0.022	0.066,0.053,0.061	-0.042
3185	"ENSG00000095906.16"	"NUBP2"	chr16	+	1786536	1786955	1786536	1786655	1786756	1786955	3185	13,19,8	185,143,61	16,24,15	67,71,88	190	89	0.000321019879505	0.00180257127408	0.032,0.059,0.058	0.101,0.137,0.074	-0.054
4330	"ENSG00000101158.13"	"NELFCD"	chr20	+	58993623	58994239	58993623	58993764	58994109	58994239	4330	145,181,62	326,323,124	105,133,189	164,176,202	434	89	0.000322159117074	0.00180446620451	0.084,0.103,0.093	0.116,0.134,0.161	-0.044
1713	"ENSG00000163702.18"	"IL17RC"	chr3	+	9923880	9924291	9923880	9924137	9924231	9924291	1713	3,2,1	0,0,0	25,32,24	3,3,2	183	89	0.000325012211373	0.00181516253899	1.0,1.0,1.0	0.802,0.838,0.854	0.169
4299	"ENSG00000119688.20"	"ABCD4"	chr14	-	74292747	74293248	74292747	74292869	74293153	74293248	4299	34,23,11	42,54,24	13,18,34	12,11,9	373	89	0.000324969826767	0.00181516253899	0.162,0.092,0.099	0.205,0.281,0.474	-0.202
5615	"ENSG00000184702.17"	"SEPT5"	chr22	+	19721821	19722339	19721821	19721957	19722236	19722339	5615	4,0,2	21,18,4	10,9,16	23,15,29	368	89	0.000326928392192	0.00182321804805	0.044,0.0,0.108	0.095,0.127,0.118	-0.063
239	"ENSG00000100867.14"	"DHRS2"	chr14	+	23639793	23643219	23639793	23639895	23643151	23643219	239	43,40,13	28,23,2	7,7,7	6,16,12	3345	89	0.000327467951036	0.00182358419043	0.039,0.044,0.147	0.03,0.012,0.015	0.058
1537	"ENSG00000164068.15"	"RNF123"	chr3	+	49705533	49706065	49705533	49705679	49705981	49706065	1537	11,13,4	43,41,16	36,28,43	40,45,81	391	89	0.000332622003143	0.00184960905794	0.055,0.067,0.054	0.17,0.124,0.108	-0.075
1682	"ENSG00000185813.10"	"PCYT2"	chr17	-	81906099	81906546	81906099	81906177	81906463	81906546	1682	42,51,13	138,146,55	19,22,35	28,31,56	375	89	0.000341171081994	0.00189441027924	0.067,0.077,0.053	0.139,0.144,0.129	-0.072
5608	"ENSG00000114021.11"	"NIT2"	chr3	+	100345584	100346255	100345584	100345678	100346180	100346255	5608	152,140,71	236,231,124	127,123,163	105,152,174	591	89	0.000343619372977	0.00190525554354	0.088,0.084,0.079	0.154,0.109,0.124	-0.045
2491	"ENSG00000115207.13"	"GTF3C2"	chr2	-	27335916	27336425	27335916	27336028	27336197	27336425	2491	5,8,6	177,163,84	18,4,12	82,76,100	258	89	0.000344758081668	0.00190564085045	0.01,0.017,0.024	0.07,0.018,0.04	-0.026
3698	"ENSG00000270647.5"	"TAF15"	chr17	+	35820023	35820437	35820023	35820075	35820331	35820437	3698	3,6,0	8,14,3	1,5,11	0,3,0	345	89	0.000345174551134	0.00190564085045	0.088,0.1,0.0	1.0,0.301,1.0	-0.704
4408	"ENSG00000161960.14"	"EIF4A1"	chr17	+	7577826	7578244	7577826	7577916	7578164	7578244	4408	556,616,236	6202,6107,3017	299,418,386	2543,2907,3301	337	89	0.000344489609015	0.00190564085045	0.023,0.026,0.02	0.03,0.037,0.03	-0.009
4602	"ENSG00000160948.13"	"VPS28"	chr8	-	144424214	144424819	144424214	144424268	144424717	144424819	4602	135,135,26	251,229,102	119,150,218	160,230,240	538	89	0.000347174332323	0.00191393528765	0.082,0.089,0.04	0.11,0.097,0.131	-0.042
461	"ENSG00000132781.17"	"MUTYH"	chr1	-	45332762	45333324	45332762	45333170	45333284	45333324	461	22,16,13	107,80,47	0,4,3	32,39,27	203	89	0.000357482945668	0.001967946173	0.083,0.081,0.108	0.0,0.043,0.046	0.061
1183	"ENSG00000103365.15"	"GGA2"	chr16	-	23493359	23494378	23493359	23493458	23494302	23494378	1183	217,272,106	116,129,61	162,215,313	61,71,88	933	89	0.000364780788047	0.00200525210344	0.151,0.167,0.142	0.202,0.224,0.253	-0.073
4915	"ENSG00000164050.12"	"PLXNB1"	chr3	-	48411862	48412304	48411862	48412009	48412237	48412304	4915	14,14,2	36,30,7	22,18,47	28,20,33	317	89	0.000377115109402	0.00207009834662	0.098,0.116,0.074	0.181,0.202,0.286	-0.127
3795	"ENSG00000172053.16"	"QARS"	chr3	-	49098191	49098480	49098191	49098258	49098352	49098480	3795	33,36,23	460,380,167	25,14,32	413,484,569	183	89	0.000380461588807	0.00208549315346	0.034,0.044,0.063	0.029,0.014,0.027	0.024
5670	"ENSG00000166986.13"	"MARS"	chr12	+	57516244	57516655	57516244	57516337	57516434	57516655	5670	44,54,27	787,682,278	4,11,3	168,183,194	186	89	0.000381896838854	0.00209038269689	0.026,0.037,0.044	0.011,0.028,0.007	0.02
3956	"ENSG00000125826.19"	"RBCK1"	chr20	+	428490	429094	428490	428589	428950	429094	3956	30,16,13	70,59,35	22,44,39	28,49,62	450	89	0.000392169176335	0.0021435610661	0.078,0.051,0.068	0.134,0.151,0.111	-0.066
2822	"ENSG00000117122.13"	"MFAP2"	chr1	-	16976707	16976923	16976707	16976794	16976896	16976923	2822	17,10,5	181,178,75	10,37,27	146,147,162	191	89	0.000394888483774	0.00215252866618	0.042,0.026,0.03	0.031,0.105,0.072	-0.037
5659	"ENSG00000187531.13"	"SIRT7"	chr17	-	81911938	81913880	81911938	81912614	81913773	81913880	5659	185,210,49	207,201,102	89,126,200	104,81,121	1248	89	0.000394928596237	0.00215252866618	0.06,0.069,0.033	0.058,0.1,0.105	-0.034
367	"ENSG00000089053.12"	"ANAPC5"	chr12	-	121318276	121318608	121318276	121318404	121318500	121318608	367	122,100,58	4,4,0	40,63,72	0,11,16	185	89	0.000398898123998	0.00216802257224	0.936,0.923,1.0	1.0,0.734,0.684	0.147
4899	"ENSG00000120008.15"	"WDR11"	chr10	+	120905875	120906855	120905875	120906021	120906775	120906855	4899	108,100,51	130,117,36	128,146,176	40,119,120	843	89	0.000398696287991	0.00216802257224	0.081,0.083,0.13	0.253,0.115,0.134	-0.069
3663	"ENSG00000129667.12"	"RHBDF2"	chr17	-	76478805	76479277	76478805	76479009	76479081	76479277	3663	2,1,0	29,26,9	8,3,10	30,25,61	161	89	0.000400242777618	0.00217226263508	0.037,0.021,0.0	0.128,0.062,0.083	-0.072
4476	"ENSG00000142798.17"	"HSPG2"	chr1	-	21834678	21835637	21834678	21834945	21835539	21835637	4476	0,0,0	8,8,4	6,2,34	30,41,61	683	89	0.000406997121356	0.00220580975067	0.0,0.0,0.0	0.025,0.006,0.068	-0.033
4384	"ENSG00000132604.10"	"TERF2"	chr16	-	69368375	69368595	69368375	69368482	69368586	69368595	4384	17,18,11	9,7,1	0,14,7	12,12,14	193	89	0.000409827899912	0.00221802779024	0.466,0.542,0.835	0.0,0.35,0.187	0.435
3558	"ENSG00000117385.15"	"P3H1"	chr1	-	42746374	42747412	42746374	42746852	42747271	42747412	3558	49,48,13	66,41,27	66,53,64	40,34,39	508	89	0.000416688565972	0.00225199101385	0.115,0.17,0.078	0.224,0.215,0.223	-0.1
2661	"ENSG00000197989.13"	"SNHG12"	chr1	-	28579532	28580646	28579532	28579981	28580559	28580646	2661	221,249,98	457,433,197	58,51,97	210,220,180	667	89	0.000421505447549	0.00227272424597	0.061,0.071,0.062	0.036,0.03,0.067	0.02
3727	"ENSG00000090372.14"	"STRN4"	chr19	-	46721985	46722340	46721985	46722072	46722241	46722340	3727	10,11,3	161,156,49	24,14,29	125,133,183	258	89	0.000421706110089	0.00227272424597	0.021,0.024,0.021	0.062,0.035,0.052	-0.028
1678	"ENSG00000115307.16"	"AUP1"	chr2	-	74526940	74527363	74526940	74527059	74527247	74527363	1678	71,121,56	622,720,414	92,77,75	331,430,350	277	89	0.000424906408003	0.00228676903216	0.035,0.051,0.042	0.082,0.054,0.064	-0.024
5582	"ENSG00000010256.10"	"UQCRC1"	chr3	-	48600679	48601118	48600679	48600840	48600974	48601118	5582	32,42,21	692,634,271	18,33,23	761,756,805	223	89	0.000429016291149	0.00230566297254	0.018,0.026,0.03	0.009,0.017,0.011	0.012
1124	"ENSG00000176986.15"	"SEC24C"	chr10	+	73770279	73770798	73770279	73770471	73770708	73770798	1124	39,61,42	235,215,100	52,91,120	133,198,271	326	89	0.000430924163826	0.00231268644687	0.043,0.072,0.103	0.096,0.111,0.108	-0.032
795	"ENSG00000172375.12"	"C2CD2L"	chr11	+	119111520	119112392	119111520	119111629	119112327	119112392	795	13,10,15	31,41,19	28,23,7	17,17,15	787	89	0.000442022251395	0.00236894376514	0.045,0.027,0.082	0.157,0.133,0.05	-0.062
5660	"ENSG00000187531.13"	"SIRT7"	chr17	-	81914293	81914702	81914293	81914530	81914603	81914702	5660	43,49,18	96,112,33	13,19,16	77,71,66	162	89	0.000447417742039	0.00239452499495	0.197,0.194,0.231	0.085,0.128,0.118	0.097
148	"ENSG00000161265.14"	"U2AF1L4"	chr19	-	35742528	35743904	35742528	35742803	35743808	35743904	148	13,55,11	16,20,8	9,8,9	11,13,21	1094	89	0.000454717693795	0.00243021345239	0.062,0.183,0.101	0.062,0.048,0.034	0.067
1068	"ENSG00000103363.14"	"TCEB2"	chr16	-	2771413	2772102	2771413	2771604	2771993	2772102	1068	426,525,168	24,28,10	176,183,149	1,3,6	478	89	0.000458352963577	0.00244526473831	0.768,0.777,0.758	0.97,0.919,0.822	-0.136
5078	"ENSG00000140525.17"	"FANCI"	chr15	+	89281764	89283250	89281764	89281835	89283135	89283250	5078	344,336,115	168,201,66	141,157,258	53,50,87	1389	89	0.000458804870338	0.00244526473831	0.116,0.097,0.1	0.146,0.167,0.16	-0.053
